anio,semana,HOSPITALIZACION IRAG MENOR 1 AÑO,HOSPITALIZACION IRAG 1 AÑO,HOSPITALIZACION IRAG 2 A 4 AÑOS,HOSPITALIZACION IRAG 5 A 19 AÑOS,HOSPITALIZACION IRAG 20 A 39 AÑOS,HOSPITALIZACION IRAG 40 A 59 AÑOS,HOSPITALIZACION IRAG  MAYOR 60 AÑOS,TOTAL CASOS DE HOSPITALIZACIONES POR IRAG,TOTAL CAUSAS HOSPITALIZACIONES MENOR 1 AÑO,TOTAL CAUSAS HOSPITALIZACIONES 1 AÑO,TOTAL CAUSAS HOSPITALIZACIONES 2 A 4 AÑOS,TOTAL CAUSAS HOSPITALIZACIONES 5 A 19 AÑOS,TOTAL CAUSAS HOSPITALIZACIONES 20 A 39 AÑOS,TOTAL CAUSAS HOSPITALIZACIONES 40 A 59 AÑOS,TOTAL CAUSAS HOSPITALIZACIONES MAYOR 60 AÑOS,TOTAL HOSPITALIZACIONES POR TODAS LAS CAUSAS,HOSPITALIZACIONES EN UCI POR IRAG MENOR 1 AÑO,HOSPITALIZACIONES EN UCI POR IRAG 1 AÑO,HOSPITALIZACIONES EN UCI POR IRAG 2 A 4 AÑOS,HOSPITALIZACIONES EN UCI POR IRAG 5 A 19 AÑOS,HOSPITALIZACIONES EN UCI POR IRAG 20 A 39 AÑOS,HOSPITALIZACIONES EN UCI POR IRAG 40 A 59 AÑOS,HOSPITALIZACIONES EN UCI POR IRAG MAYOR 60 AÑOS,TOTAL DE LAS HOSPITALIZACIONES EN UCI POR IRAG,HOSPITALIZACIONES EN UCI POR TODAS LAS CAUSAS MENOR 1 AÑO,HOSPITALIZACIONES EN UCI POR TODAS LAS CAUSAS 1 AÑO,HOSPITALIZACIONES EN UCI POR TODAS LAS CAUSAS 2 A 4 AÑOS,HOSPITALIZACIONES EN UCI POR TODAS LAS CAUSAS 5 A 19 AÑOS,HOSPITALIZACIONES EN UCI POR TODAS LAS CAUSAS 20 A 39 AÑOS,HOSPITALIZACIONES EN UCI POR TODAS LAS CAUSAS 40 A 59 AÑOS,HOSPITALIZACIONES EN UCI POR TODAS LAS CAUSAS MAYOR 60 AÑOS,TOTAL TODAS LAS HOSPITALIZACIONES EN UCI POR TODAS LAS CAUSAS,MUERTES POR IRAG MENOR 1 AÑO,MUERTES POR IRAG 1 AÑO,MUERTES POR IRAG 2 A 4 AÑOS,MUERTES POR IRAG 5 A 19 AÑOS,MUERTES POR IRAG 20 A 39 AÑOS,MUERTES POR IRAG 40 A 59 AÑOS,MUERTES POR IRAG MAYOR 60 AÑOS,TOTAL DE MUERTES POR IRAG,TODAS LAS CAUSAS DE MUERTE MENOR 1 AÑO,TODAS LAS CAUSAS DE MUERTE 1 AÑO,TODAS LAS CAUSAS DE MUERTE 2 A 4 AÑOS,TODAS LAS CAUSAS DE MUERTE 5 A 19 AÑOS,TODAS LAS CAUSAS DE MUERTE 20 A 39 AÑOS,TODAS LAS CAUSAS DE MUERTE 40 A 59 AÑOS,TODAS LAS CAUSAS DE MUERTE MAYOR 60 AÑOS,TOTAL DE MUERTES POR TODAS LAS CAUSAS,IRAG POR CONSULTA EXTERNA Y URGENCIAS MENOR 1 AÑO,IRAG POR CONSULTA EXTERNA Y URGENCIAS 1 AÑO,IRAG POR CONSULTA EXTERNA Y URGENCIAS 2 A 4 AÑOS,IRAG POR CONSULTA EXTERNA Y URGENCIAS 5 A 19 AÑOS,IRAG POR CONSULTA EXTERNA Y URGENCIAS 20 A 39 AÑOS,IRAG POR CONSULTA EXTERNA Y URGENCIAS 40 A 59 AÑOS,IRAG POR CONSULTA EXTERNA Y URGENCIAS MAYOR 60 AÑOS,TOTAL DE EVENTOS DE MORBILIDAD DE IRAG POR CONSULTA EXTERNA Y URGENCIAS,CONSULTA EXTERNA Y URGENCIAS POR TODAS LAS CAUSAS INCLUYENDO IRAG MENOR 1 AÑO,CONSULTA EXTERNA Y URGENCIAS POR TODAS LAS CAUSAS INCLUYENDO IRAG 1 AÑO,CONSULTA EXTERNA Y URGENCIAS POR TODAS LAS CAUSAS INCLUYENDO IRAG 2 A 4 AÑOS,CONSULTA EXTERNA Y URGENCIAS POR TODAS LAS CAUSAS INCLUYENDO IRAG 5 A 19 AÑOS,CONSULTA EXTERNA Y URGENCIAS POR TODAS LAS CAUSAS INCLUYENDO IRAG 20 A 39 AÑOS,CONSULTA EXTERNA Y URGENCIAS POR TODAS LAS CAUSAS INCLUYENDO IRAG 40 A 59 AÑOS,CONSULTA EXTERNA Y URGENCIAS POR TODAS LAS CAUSAS INCLUYENDO IRAG MAYOR 60 AÑOS,TOTAL DE EVENTOS DE MORBILIDAD DE IRAG POR CONSULTA EXTERNA Y URGENCIAS POR TODAS LAS CAUSAS INCLUYENDO EL IRAG,prop_hosp_irag,prop_uci_irag,prop_muertes_irag,prop_consultas_irag,I_t_minus_1,growth_rate,target
2020,9,46,12,24,49,62,3,10,206,78,25,33,122,289,152,286,985,78,25,33,122,289,152,286,985,49,0,1,10,14,31,75,180,0,0,0,0,0,0,0,0,2,0,0,0,2,2,22,28,228,278,448,607,606,327,302,2796,1643,1662,2826,5363,9988,8728,8985,39195,0.20892494929006086,5.441988950276243,0.0,0.07133380957240534,0.2066869300911854,0.0018546808978086237,1
2020,10,40,12,14,42,45,10,11,174,58,19,23,100,250,141,232,823,58,19,23,100,250,141,232,823,42,1,2,5,15,25,91,181,0,0,0,0,1,1,0,2,0,0,0,0,2,4,16,22,220,245,464,629,723,386,368,3035,984,940,2615,5547,11638,10621,11035,43380,0.2111650485436893,4.521978021978022,0.08695652173913043,0.06996150388418892,0.20892494929006086,0.0018529680067765509,1
2020,11,32,12,25,56,50,9,22,206,58,18,35,103,268,178,291,951,58,18,35,103,268,178,291,951,38,4,2,7,23,42,103,219,0,0,0,0,0,1,0,1,2,0,0,0,2,4,25,33,240,274,650,796,946,558,451,3915,2299,2329,3427,6331,11354,9689,9949,45378,0.21638655462184875,4.322727272727272,0.029411764705882353,0.08627338636814386,0.2111650485436893,0.004311143294993364,1
2020,12,39,10,20,43,54,2,5,173,56,14,27,78,168,67,83,493,56,14,27,78,168,67,83,493,37,1,1,11,45,53,82,230,0,0,0,0,1,1,1,3,1,0,0,0,2,1,9,13,174,218,463,474,1184,635,341,3489,799,722,1980,3136,8296,6934,6113,27980,0.35020242914979755,2.134199134199134,0.21428571428571427,0.1246917551195454,0.21638655462184875,0.1100109780229769,1
2020,13,28,10,14,36,48,10,18,164,73,11,20,74,242,126,189,735,73,11,20,74,242,126,189,735,38,2,3,5,45,42,110,245,0,0,0,0,3,0,0,3,0,1,0,0,5,6,15,27,121,88,125,162,422,234,198,1350,505,438,625,959,3444,2669,3663,12303,0.22282608695652173,2.9878048780487805,0.10714285714285714,0.10972041612483745,0.35020242914979755,-0.09433870021510982,0
2020,14,34,5,12,36,48,6,12,153,57,6,18,70,185,71,138,545,57,6,18,70,185,71,138,545,30,1,3,9,7,8,34,92,0,0,0,0,0,0,0,0,2,0,0,1,1,3,3,10,95,75,78,160,308,239,170,1125,895,790,896,1408,3834,3938,5168,16929,0.2802197802197802,5.860215053763441,0.0,0.06645008860011814,0.22282608695652173,0.046935286935286945,1
2020,15,20,6,8,29,43,5,14,125,51,8,20,78,234,104,192,687,51,8,20,78,234,104,192,687,19,2,1,6,4,8,35,75,0,0,0,0,0,0,7,7,0,0,0,0,1,5,15,21,63,50,67,105,199,105,73,662,767,673,756,1239,2600,2391,3401,11827,0.1816860465116279,9.039473684210526,0.3181818181818182,0.05596888738586405,0.2802197802197802,-0.07696626409821342,0
2020,16,30,6,7,29,45,8,10,135,50,11,21,85,228,137,197,729,50,11,21,85,228,137,197,729,23,1,1,3,7,17,31,83,0,0,0,0,0,0,0,0,1,0,0,0,0,2,8,11,74,72,94,132,277,120,103,872,857,764,1010,2240,6867,5857,7465,25060,0.18493150684931506,8.678571428571429,0.0,0.0347950999561071,0.1816860465116279,0.0027464658208225918,1
2020,17,26,3,4,26,42,8,6,115,42,6,13,50,175,95,118,499,42,6,13,50,175,95,118,499,30,2,2,7,8,17,39,105,0,0,0,0,1,0,4,5,0,0,0,5,8,12,41,66,74,36,64,122,185,100,83,664,624,450,542,1111,2987,2969,4675,13358,0.23,4.7075471698113205,0.07462686567164178,0.04970431918556778,0.18493150684931506,0.03803468208092487,1
2020,18,19,1,15,40,55,7,11,148,39,2,20,73,217,95,132,578,39,2,20,73,217,95,132,578,34,1,5,4,10,16,35,105,0,0,0,0,0,1,2,3,2,0,0,2,1,6,26,37,79,28,61,127,197,96,76,664,656,526,608,1790,4946,4522,5952,19000,0.2556131260794473,5.452830188679245,0.07894736842105263,0.034945529182674594,0.23,0.020823679739388045,1
2020,19,32,3,8,44,48,7,11,153,48,4,15,68,207,110,140,592,48,4,15,68,207,110,140,592,37,2,1,3,8,18,49,118,0,0,0,0,0,4,1,5,0,0,0,0,0,6,13,19,66,38,45,110,162,93,51,565,421,306,437,1642,5735,5271,6742,20554,0.2580101180438449,4.974789915966387,0.25,0.02748722938457796,0.2556131260794473,0.0019090211105724857,1
2020,20,30,7,10,36,50,6,9,148,55,10,18,87,188,113,163,634,55,10,18,87,188,113,163,634,32,2,1,6,11,29,85,166,1,0,0,0,1,1,0,3,1,1,0,0,1,1,18,22,86,41,65,170,254,74,65,755,645,397,568,1948,5975,5379,7131,22043,0.23307086614173228,3.7964071856287425,0.13043478260869565,0.03424968245327527,0.2580101180438449,-0.01982436511789916,0
2020,21,32,6,12,33,50,13,6,152,46,8,21,65,175,94,113,522,46,8,21,65,175,94,113,522,34,1,0,8,5,19,57,124,0,0,0,0,0,0,0,0,1,0,0,0,1,2,12,16,85,35,63,149,152,83,52,619,439,265,384,1416,4757,4238,5872,17371,0.29063097514340347,4.176,0.0,0.035632051577250745,0.23307086614173228,0.04668029274081891,1
2020,22,24,7,8,44,57,4,18,162,51,9,14,90,250,142,279,835,51,9,14,90,250,142,279,835,41,2,1,8,13,30,75,170,2,0,0,0,0,1,1,4,3,0,0,0,2,2,26,33,71,41,55,140,193,65,50,615,455,262,463,1534,5649,4881,6774,20018,0.1937799043062201,4.883040935672515,0.11764705882352941,0.03072081522553574,0.29063097514340347,-0.07504164451532873,0
2020,23,21,7,11,53,57,11,12,172,51,11,19,116,221,113,175,706,51,11,19,116,221,113,175,706,31,4,2,8,11,33,64,153,0,0,0,0,0,0,0,0,0,0,0,1,2,2,16,21,67,42,59,160,197,84,51,660,585,385,616,2171,7376,7456,8572,27161,0.24328147100424327,4.584415584415584,0.0,0.02429865252926883,0.1937799043062201,0.04146624224403544,1
2020,24,28,8,12,40,49,6,1,144,48,13,15,72,184,82,124,538,48,13,15,72,184,82,124,538,35,3,0,5,10,31,52,136,0,0,0,0,0,0,0,0,2,0,0,0,1,2,11,16,87,36,54,173,212,70,43,675,425,262,406,1611,5292,4778,6035,18809,0.26716141001855287,3.927007299270073,0.0,0.03588516746411483,0.24328147100424327,0.019207186442681327,1
2020,25,28,4,11,33,52,9,11,148,58,6,16,67,230,114,165,656,58,6,16,67,230,114,165,656,44,1,1,4,19,31,82,182,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,66,41,54,153,226,87,67,694,444,320,426,1758,5827,5172,6321,20268,0.2252663622526636,3.5846994535519126,0.0,0.03423947900735113,0.26716141001855287,-0.03306212407879108,0
2020,26,30,9,4,37,58,4,13,155,56,10,11,65,234,112,161,649,56,10,11,65,234,112,161,649,40,2,1,6,13,24,63,149,0,0,0,0,0,2,4,6,2,0,0,1,0,5,17,25,64,42,45,146,300,74,71,742,422,321,464,1820,5657,4701,5700,19085,0.23846153846153847,4.326666666666667,0.23076923076923078,0.038876663523001155,0.2252663622526636,0.01076923076923079,1
2020,27,28,4,9,37,46,9,5,138,58,6,16,68,208,86,98,540,58,6,16,68,208,86,98,540,37,0,1,5,9,9,25,86,0,0,0,0,0,0,1,1,0,0,0,0,0,1,9,10,85,44,102,209,386,260,150,1236,657,467,763,3262,9783,7791,9117,31840,0.25508317929759705,6.206896551724138,0.09090909090909091,0.038817876322979804,0.23846153846153847,0.013421200675078354,1
2020,28,28,4,15,40,48,6,15,156,45,10,27,81,183,111,164,621,45,10,27,81,183,111,164,621,26,4,4,10,11,32,78,165,0,0,0,0,0,1,0,1,1,0,0,0,1,4,5,11,82,50,77,177,528,187,99,1200,488,376,593,2397,7292,6304,6002,23452,0.2508038585209003,3.7409638554216866,0.08333333333333333,0.051166162111456956,0.25508317929759705,-0.0034095913699454124,0
2020,29,31,8,10,40,68,15,21,193,73,14,15,88,243,130,186,749,73,14,15,88,243,130,186,749,24,1,3,10,16,24,57,135,0,0,0,0,0,1,0,1,1,0,0,2,0,1,11,15,98,61,88,215,678,283,181,1604,582,454,629,2268,6560,5657,6295,22445,0.25733333333333336,5.507352941176471,0.0625,0.07146039383409071,0.2508038585209003,0.005220222793487602,1
2020,30,29,7,12,38,65,27,33,211,55,10,17,76,268,182,250,858,55,10,17,76,268,182,250,858,34,0,0,9,13,43,78,177,0,0,0,0,0,0,7,7,0,0,0,0,0,6,33,39,99,63,75,190,832,501,335,2095,613,430,595,2075,8087,6687,7956,26443,0.24563445867287545,4.820224719101123,0.175,0.07922402057177431,0.25733333333333336,-0.0093045132506293,0
2020,31,33,4,6,46,64,18,23,194,53,5,10,79,247,160,219,773,53,5,10,79,247,160,219,773,37,0,0,8,9,35,72,161,0,0,0,0,1,0,7,8,0,0,0,0,3,4,26,33,80,49,52,203,679,418,300,1781,503,311,521,1767,5191,4854,5932,19079,0.25064599483204136,4.771604938271605,0.23529411764705882,0.09334381551362683,0.24563445867287545,0.004023279963293009,1
2020,32,28,6,8,40,50,27,27,186,44,11,11,62,200,118,162,608,44,11,11,62,200,118,162,608,32,0,1,4,11,26,47,121,0,0,0,0,2,3,29,34,1,0,0,0,6,12,45,64,84,54,66,168,839,492,280,1983,616,470,652,2268,8655,6799,7494,26954,0.3054187192118227,4.983606557377049,0.5230769230769231,0.07356705620478575,0.25064599483204136,0.04379554614664332,1
2020,33,27,6,10,31,53,8,7,142,42,10,12,53,142,41,31,331,42,10,12,53,142,41,31,331,30,0,1,3,2,6,9,51,0,0,0,0,0,1,1,2,1,0,0,0,1,1,10,13,65,23,33,140,341,246,243,1091,489,344,477,1311,3111,3278,4277,13287,0.42771084337349397,6.365384615384615,0.14285714285714285,0.08210415412402168,0.3054187192118227,0.09368038190497838,1
2020,34,23,5,4,33,65,20,53,203,49,8,11,66,291,160,257,842,49,8,11,66,291,160,257,842,35,2,1,3,12,40,57,150,0,0,0,0,0,9,43,52,1,1,0,0,1,19,73,95,55,54,45,187,699,412,300,1752,560,469,677,2651,7704,6519,7900,26480,0.24080664294187426,5.576158940397351,0.5416666666666666,0.06616064348023111,0.42771084337349397,-0.13091180283396148,0
2020,35,35,7,7,41,56,21,46,213,53,10,13,59,211,118,211,675,53,10,13,59,211,118,211,675,22,0,0,6,10,40,51,129,0,0,0,0,1,5,35,41,0,0,0,1,3,11,52,67,62,37,50,152,711,410,337,1759,649,584,806,2426,6856,6874,7730,25925,0.3150887573964497,5.1923076923076925,0.6029411764705882,0.06784694900871711,0.24080664294187426,0.0598659870795479,1
2020,36,28,7,11,39,69,15,24,193,48,9,17,70,287,137,238,806,48,9,17,70,287,137,238,806,32,1,1,6,16,31,60,147,0,0,0,0,2,9,29,40,0,0,0,0,4,9,53,66,66,33,48,172,523,321,299,1462,488,398,689,2591,7209,6481,7815,25671,0.23915737298636927,5.445945945945946,0.5970149253731343,0.05694920535992521,0.3150887573964497,-0.057738600518801315,0
2020,37,30,4,9,29,63,7,21,163,54,6,15,61,247,126,199,708,54,6,15,61,247,126,199,708,32,0,1,5,13,24,66,141,0,0,0,0,1,9,33,43,1,0,0,0,1,12,55,69,91,33,58,167,567,399,242,1557,542,366,698,2423,8315,7567,9000,28911,0.229901269393512,4.985915492957746,0.6142857142857143,0.05385307138904261,0.23915737298636927,-0.007469675599435824,0
2020,38,23,10,7,33,69,21,32,195,54,13,15,89,275,131,225,802,54,13,15,89,275,131,225,802,35,1,1,5,22,23,71,158,0,0,0,0,0,7,18,25,3,0,0,0,2,10,43,58,84,64,82,198,492,305,239,1464,595,465,766,2799,8254,7568,8379,28826,0.24283935242839352,5.044025157232705,0.423728813559322,0.05078572171922156,0.229901269393512,0.01051961109143464,1
2020,39,27,18,9,37,67,7,14,179,58,18,17,71,260,158,234,816,58,18,17,71,260,158,234,816,40,2,1,10,14,31,80,178,0,0,0,0,1,2,16,19,1,0,0,0,3,6,34,44,77,79,72,170,515,313,257,1483,744,625,851,2984,8679,8009,8744,30636,0.21909424724602203,4.558659217877095,0.4222222222222222,0.048405522733949144,0.24283935242839352,-0.019105530522489287,0
2020,40,32,14,13,39,61,8,16,183,64,19,19,82,256,130,194,764,64,19,19,82,256,130,194,764,36,0,1,7,14,26,68,152,0,0,0,0,1,1,22,24,1,0,0,0,1,4,41,47,72,66,84,147,424,194,196,1183,430,307,560,2089,5720,5199,7004,21309,0.23921568627450981,4.993464052287582,0.5,0.05551384326607227,0.21909424724602203,0.016505236632805745,1
2020,41,28,8,16,37,52,7,10,158,54,11,21,74,201,106,142,609,54,11,21,74,201,106,142,609,37,0,1,5,16,39,37,135,0,0,0,0,0,3,6,9,1,0,0,0,0,4,29,34,96,52,92,183,539,267,313,1542,720,555,933,2892,8032,6776,8019,27927,0.25901639344262295,4.477941176470588,0.2571428571428571,0.055213405900887996,0.23921568627450981,0.015978418759078638,1
2020,42,30,5,6,43,46,10,21,161,66,7,15,119,340,183,365,1095,66,7,15,119,340,183,365,1095,27,0,0,4,18,34,107,190,0,0,0,0,0,5,19,24,1,0,0,0,2,8,48,59,114,65,92,290,404,225,240,1430,562,473,1194,3474,7985,6913,8668,29269,0.1468978102189781,5.732984293193717,0.4,0.04885548343013324,0.25901639344262295,-0.08905252052919709,0
2020,43,2,0,2,1,2,0,4,11,23,1,6,20,108,70,99,327,23,1,6,20,108,70,99,327,12,1,0,0,2,4,5,24,0,0,0,0,0,0,3,3,0,0,0,0,0,3,13,16,32,14,45,77,411,253,205,1037,486,346,665,2120,5206,4615,4573,18011,0.03353658536585366,13.08,0.17647058823529413,0.057572729291583385,0.1468978102189781,-0.09884160894114907,0
2020,44,61,8,21,93,119,13,7,322,91,16,30,171,285,87,88,768,91,16,30,171,285,87,88,768,83,0,4,12,14,35,78,226,0,0,0,0,0,1,8,9,3,0,2,0,1,7,18,31,132,114,118,302,489,195,99,1449,651,478,993,3287,7431,6844,6889,26573,0.4187256176853056,3.383259911894273,0.28125,0.05452698125987808,0.03353658536585366,0.3726902731586437,1
2020,45,30,3,5,40,63,9,10,160,61,6,13,106,294,156,253,889,61,6,13,106,294,156,253,889,46,0,1,10,14,41,89,201,0,0,0,0,0,3,7,10,0,0,0,2,1,10,37,50,93,54,70,172,327,186,128,1030,538,404,804,2474,6737,6653,6947,24557,0.1797752808988764,4.400990099009901,0.19607843137254902,0.04194152618291392,0.4187256176853056,-0.16842603940308346,0
2020,46,32,8,15,35,60,12,17,179,48,11,23,81,238,193,282,876,48,11,23,81,238,193,282,876,42,1,4,4,15,48,122,236,0,0,0,0,1,2,9,12,0,0,0,0,3,10,32,45,78,64,86,172,418,188,156,1162,2636,2486,2930,4833,10522,9012,9439,41858,0.20410490307867732,3.6962025316455698,0.2608695652173913,0.02775986048400583,0.1797752808988764,0.020622251180974112,1
2020,47,29,3,6,33,82,15,23,191,66,11,16,75,313,194,236,911,66,11,16,75,313,194,236,911,40,2,1,8,21,44,77,193,0,0,0,0,1,3,11,15,1,0,0,1,1,8,29,40,79,66,90,198,420,187,253,1293,415,314,667,2131,5867,5116,5689,20199,0.20942982456140352,4.695876288659794,0.36585365853658536,0.06400990099009901,0.20410490307867732,0.004422306951089848,1
2020,48,26,7,10,44,50,9,17,163,58,11,22,82,268,164,227,832,58,11,22,82,268,164,227,832,37,2,3,5,17,32,73,169,0,0,0,0,0,1,8,9,0,0,0,0,0,4,24,28,91,83,102,192,430,227,202,1327,640,545,964,3375,9175,7786,8468,30953,0.19567827130852342,4.894117647058824,0.3103448275862069,0.04287006525812496,0.20942982456140352,-0.011370277938918092,0
2020,49,29,9,13,37,48,17,15,168,53,15,18,87,217,149,204,743,53,15,18,87,217,149,204,743,31,0,2,8,16,18,46,121,0,0,0,0,0,1,10,11,1,0,0,0,0,3,32,36,109,82,116,217,531,335,275,1665,3128,2976,3309,5662,11605,10202,10780,47662,0.22580645161290322,6.090163934426229,0.2972972972972973,0.034932757065228796,0.19567827130852342,0.02519756445135379,1
2020,50,29,7,11,46,33,5,5,136,50,15,19,92,175,66,68,485,50,15,19,92,175,66,68,485,34,2,0,11,10,10,25,92,0,0,0,0,0,0,2,2,1,0,0,1,1,1,7,11,123,69,105,189,431,224,257,1398,598,498,801,2712,7326,6300,7355,25590,0.27983539094650206,5.21505376344086,0.16666666666666666,0.05462858036028291,0.22580645161290322,0.04407623998267274,1
2020,51,27,6,13,33,41,10,16,146,46,10,25,80,209,166,199,735,46,10,25,80,209,166,199,735,30,3,1,7,6,26,71,144,0,0,0,0,0,2,13,15,1,0,0,0,0,7,32,40,113,119,218,446,1038,668,723,3325,817,648,1108,3204,8808,7719,8721,31025,0.1983695652173913,5.068965517241379,0.36585365853658536,0.10716818152517243,0.27983539094650206,-0.0636533622256396,0
2020,52,31,7,15,29,41,17,19,159,53,13,27,95,291,195,261,935,53,13,27,95,291,195,261,935,28,1,2,9,15,30,76,161,0,0,0,0,2,9,29,40,1,0,0,1,2,13,42,59,101,82,113,165,433,260,292,1446,848,549,753,2439,7072,6105,6524,24290,0.16987179487179488,5.771604938271605,0.6666666666666666,0.059528220328516734,0.1983695652173913,-0.02378045235188091,0
2020,53,24,5,13,32,51,17,41,183,42,8,19,82,185,125,185,646,42,8,19,82,185,125,185,646,17,1,1,11,10,27,56,123,0,0,0,0,2,7,34,43,1,0,0,0,4,13,43,61,75,77,84,165,321,200,205,1127,4001,1540,1710,2406,4457,3857,4730,22701,0.2828438948995363,5.209677419354839,0.6935483870967742,0.04964320324200511,0.16987179487179488,0.09656793207850775,1
2021,1,35,7,16,51,61,18,14,202,57,9,22,90,255,147,200,780,57,9,22,90,255,147,200,780,23,1,1,9,14,20,74,142,0,0,0,0,1,6,28,35,3,0,1,0,4,9,40,57,151,127,159,256,607,324,277,1901,2160,2083,2491,4535,9944,8572,9160,38945,0.2586427656850192,5.454545454545454,0.603448275862069,0.04881117444666975,0.2828438948995363,-0.01886521759252117,0
2021,2,31,9,17,38,60,19,29,203,55,17,26,79,277,208,286,948,55,17,26,79,277,208,286,948,36,4,1,4,13,26,72,156,0,0,0,0,0,5,18,23,1,0,1,0,2,11,43,58,127,90,136,222,510,399,452,1936,983,919,1312,3974,12023,9763,10737,39711,0.21390937829293993,6.038216560509555,0.3898305084745763,0.048751007252215955,0.2586427656850192,-0.03554097207854925,0
2021,3,28,10,6,41,61,11,16,173,56,14,17,87,259,146,258,837,56,14,17,87,259,146,258,837,39,0,3,5,16,28,65,156,0,0,0,0,0,4,18,22,2,0,1,1,0,9,45,58,104,82,94,179,509,479,280,1727,513,372,717,2332,5840,5374,6123,21271,0.2064439140811456,5.3312101910828025,0.3728813559322034,0.08118653629183904,0.21390937829293993,-0.006149935361972939,0
2021,4,28,7,8,38,59,11,11,162,66,14,16,84,240,117,203,740,66,14,16,84,240,117,203,740,33,1,0,7,16,28,56,141,0,0,0,0,0,4,21,25,1,0,0,0,1,7,42,51,127,104,161,483,1314,1281,994,4464,783,697,1201,3820,10221,9309,9522,35553,0.21862348178137653,5.211267605633803,0.4807692307692308,0.12555549305282107,0.2064439140811456,0.010095428024523758,1
2021,5,33,6,13,44,84,9,13,202,51,11,24,86,264,137,206,779,51,11,24,86,264,137,206,779,55,1,1,6,14,35,67,179,0,0,0,0,1,2,14,17,3,0,0,1,1,9,33,47,95,66,84,211,342,181,174,1153,434,356,742,2455,5768,4962,6057,20774,0.258974358974359,4.3277777777777775,0.3541666666666667,0.05549939831528279,0.21862348178137653,0.03311184939091917,1
2021,6,38,5,9,32,79,8,15,186,62,8,16,65,273,162,197,783,62,8,16,65,273,162,197,783,34,1,2,7,20,41,89,194,0,0,0,0,0,3,11,14,1,0,0,0,0,4,25,30,133,110,173,265,1241,1034,817,3773,618,409,791,2164,6061,5824,6360,22227,0.2372448979591837,4.015384615384615,0.45161290322580644,0.16974086737448263,0.258974358974359,-0.01725965335217591,0
2021,7,74,22,22,80,140,13,5,356,108,28,41,125,345,159,192,998,108,28,41,125,345,159,192,998,64,2,8,14,15,40,93,236,0,0,0,0,1,6,12,19,6,0,0,0,2,8,26,42,160,130,135,296,330,147,121,1319,603,361,608,1938,4858,4400,5414,18182,0.3563563563563564,4.210970464135021,0.4418604651162791,0.0725402848814827,0.2372448979591837,0.09627152926121998,1
2021,8,38,7,20,40,63,6,13,187,61,13,34,89,222,165,243,827,61,13,34,89,222,165,243,827,37,0,3,11,11,28,82,172,0,0,0,0,1,2,5,8,2,1,0,1,3,10,20,37,138,127,182,268,804,796,750,3065,630,574,1057,2229,5960,7225,7935,25610,0.22584541062801933,4.780346820809249,0.21052631578947367,0.11967513958845809,0.3563563563563564,-0.0962217230867961,0
2021,9,39,8,19,43,60,11,13,193,76,15,35,104,276,164,258,928,76,15,35,104,276,164,258,928,34,0,1,8,12,30,64,149,0,0,0,0,0,0,9,9,0,0,0,1,1,1,25,28,116,100,141,220,339,154,156,1226,690,600,1095,3061,8703,7652,8423,30224,0.2077502691065662,6.1866666666666665,0.3103448275862069,0.04056244830438379,0.22584541062801933,-0.014761356827352908,0
2021,10,37,8,10,46,69,7,16,193,66,17,23,114,291,167,276,954,66,17,23,114,291,167,276,954,48,0,1,9,9,29,74,170,0,0,0,0,0,2,7,9,1,0,0,0,1,5,19,26,95,122,212,397,971,852,1234,3883,704,623,1210,3623,9842,8746,10315,35063,0.20209424083769634,5.578947368421052,0.3333333333333333,0.11074036048368698,0.2077502691065662,-0.004683110750249636,0
2021,11,23,11,11,37,66,7,9,164,46,27,18,82,260,148,231,812,46,27,18,82,260,148,231,812,38,0,1,7,9,26,65,146,0,0,0,0,0,1,5,6,0,0,0,1,1,3,19,24,95,81,101,203,309,151,124,1064,601,622,2947,4482,7233,4732,4658,25275,0.2017220172201722,5.523809523809524,0.24,0.04209526823864536,0.20209424083769634,-0.0003096459536024052,0
2021,12,23,7,13,31,66,5,4,149,51,13,34,81,274,176,256,885,51,13,34,81,274,176,256,885,34,0,0,8,10,23,42,117,0,0,0,0,0,1,6,7,0,0,0,0,1,4,29,34,86,74,119,147,236,134,147,943,456,408,817,2038,4944,4388,5279,18330,0.16817155756207675,7.5,0.2,0.05144291091593475,0.2017220172201722,-0.027918652714464275,0
2021,13,45,16,19,35,79,7,13,214,85,24,38,83,332,179,273,1014,85,24,38,83,332,179,273,1014,46,0,1,5,10,22,69,153,0,0,0,0,0,2,4,6,0,0,0,0,1,5,23,29,133,127,140,197,367,153,200,1317,577,447,1349,2379,6661,5603,6541,23557,0.21083743842364533,6.584415584415584,0.2,0.05590457594023262,0.16817155756207675,0.03652364294043455,1
2021,14,42,2,19,42,81,17,15,218,69,14,31,93,267,154,252,880,69,14,31,93,267,154,252,880,53,0,5,7,18,27,92,202,1,0,0,0,2,2,4,9,3,0,0,1,3,7,25,39,140,110,186,248,441,249,406,1780,880,718,1445,3659,10260,8825,10860,36647,0.2474460839954597,4.334975369458128,0.225,0.048570181183147786,0.21083743842364533,0.030234153991368255,1
