"ORDEN","UNIDAD PRIMARIA GENERADORA DEL DATO QUE NOTIFICA EL EVENTO","FECHA NOTIFICACION","SEMANA EPIDEMIOLOGICA","AÑO","HOSPITALIZACION IRAG MENOR 1 AÑO","HOSPITALIZACION IRAG 1 AÑO","HOSPITALIZACION IRAG 2 A 4 AÑOS","HOSPITALIZACION IRAG 5 A 19 AÑOS","HOSPITALIZACION IRAG 20 A 39 AÑOS","HOSPITALIZACION IRAG 40 A 59 AÑOS","HOSPITALIZACION IRAG  MAYOR 60 AÑOS","TOTAL CASOS DE HOSPITALIZACIONES POR IRAG","TOTAL CAUSAS HOSPITALIZACIONES MENOR 1 AÑO","TOTAL CAUSAS HOSPITALIZACIONES 1 AÑO","TOTAL CAUSAS HOSPITALIZACIONES 2 A 4 AÑOS","TOTAL CAUSAS HOSPITALIZACIONES 5 A 19 AÑOS","TOTAL CAUSAS HOSPITALIZACIONES 20 A 39 AÑOS","TOTAL CAUSAS HOSPITALIZACIONES 40 A 59 AÑOS","TOTAL CAUSAS HOSPITALIZACIONES MAYOR 60 AÑOS","TOTAL HOSPITALIZACIONES POR TODAS LAS CAUSAS","HOSPITALIZACIONES EN UCI POR IRAG MENOR 1 AÑO","HOSPITALIZACIONES EN UCI POR IRAG 1 AÑO","HOSPITALIZACIONES EN UCI POR IRAG 2 A 4 AÑOS","HOSPITALIZACIONES EN UCI POR IRAG 5 A 19 AÑOS","HOSPITALIZACIONES EN UCI POR IRAG 20 A 39 AÑOS","HOSPITALIZACIONES EN UCI POR IRAG 40 A 59 AÑOS","HOSPITALIZACIONES EN UCI POR IRAG MAYOR 60 AÑOS","TOTAL DE LAS HOSPITALIZACIONES EN UCI POR IRAG","HOSPITALIZACIONES EN UCI POR TODAS LAS CAUSAS MENOR 1 AÑO","HOSPITALIZACIONES EN UCI POR TODAS LAS CAUSAS 1 AÑO","HOSPITALIZACIONES EN UCI POR TODAS LAS CAUSAS 2 A 4 AÑOS","HOSPITALIZACIONES EN UCI POR TODAS LAS CAUSAS 5 A 19 AÑOS","HOSPITALIZACIONES EN UCI POR TODAS LAS CAUSAS 20 A 39 AÑOS","HOSPITALIZACIONES EN UCI POR TODAS LAS CAUSAS 40 A 59 AÑOS","HOSPITALIZACIONES EN UCI POR TODAS LAS CAUSAS MAYOR 60 AÑOS","TOTAL TODAS LAS HOSPITALIZACIONES EN UCI POR TODAS LAS CAUSAS","MUERTES POR IRAG MENOR 1 AÑO","MUERTES POR IRAG 1 AÑO","MUERTES POR IRAG 2 A 4 AÑOS","MUERTES POR IRAG 5 A 19 AÑOS","MUERTES POR IRAG 20 A 39 AÑOS","MUERTES POR IRAG 40 A 59 AÑOS","MUERTES POR IRAG MAYOR 60 AÑOS","TOTAL DE MUERTES POR IRAG","TODAS LAS CAUSAS DE MUERTE MENOR 1 AÑO","TODAS LAS CAUSAS DE MUERTE 1 AÑO","TODAS LAS CAUSAS DE MUERTE 2 A 4 AÑOS","TODAS LAS CAUSAS DE MUERTE 5 A 19 AÑOS","TODAS LAS CAUSAS DE MUERTE 20 A 39 AÑOS","TODAS LAS CAUSAS DE MUERTE 40 A 59 AÑOS","TODAS LAS CAUSAS DE MUERTE MAYOR 60 AÑOS","TOTAL DE MUERTES POR TODAS LAS CAUSAS","IRAG POR CONSULTA EXTERNA Y URGENCIAS MENOR 1 AÑO","IRAG POR CONSULTA EXTERNA Y URGENCIAS 1 AÑO","IRAG POR CONSULTA EXTERNA Y URGENCIAS 2 A 4 AÑOS","IRAG POR CONSULTA EXTERNA Y URGENCIAS 5 A 19 AÑOS","IRAG POR CONSULTA EXTERNA Y URGENCIAS 20 A 39 AÑOS","IRAG POR CONSULTA EXTERNA Y URGENCIAS 40 A 59 AÑOS","IRAG POR CONSULTA EXTERNA Y URGENCIAS MAYOR 60 AÑOS","TOTAL DE EVENTOS DE MORBILIDAD DE IRAG POR CONSULTA EXTERNA Y URGENCIAS","CONSULTA EXTERNA Y URGENCIAS POR TODAS LAS CAUSAS INCLUYENDO IRAG MENOR 1 AÑO","CONSULTA EXTERNA Y URGENCIAS POR TODAS LAS CAUSAS INCLUYENDO IRAG 1 AÑO","CONSULTA EXTERNA Y URGENCIAS POR TODAS LAS CAUSAS INCLUYENDO IRAG 2 A 4 AÑOS","CONSULTA EXTERNA Y URGENCIAS POR TODAS LAS CAUSAS INCLUYENDO IRAG 5 A 19 AÑOS","CONSULTA EXTERNA Y URGENCIAS POR TODAS LAS CAUSAS INCLUYENDO IRAG 20 A 39 AÑOS","CONSULTA EXTERNA Y URGENCIAS POR TODAS LAS CAUSAS INCLUYENDO IRAG 40 A 59 AÑOS","CONSULTA EXTERNA Y URGENCIAS POR TODAS LAS CAUSAS INCLUYENDO IRAG MAYOR 60 AÑOS","TOTAL DE EVENTOS DE MORBILIDAD DE IRAG POR CONSULTA EXTERNA Y URGENCIAS POR TODAS LAS CAUSAS INCLUYENDO EL IRAG"
"16230","SERVICLINICOS DROMEDICA SA","2019-03-02T00:00:00.000","6","2019","0","0","0","0","0","0","0","0","0","0","0","0","17","18","26","61","0","0","0","0","17","18","26","61","0","0","0","0","1","5","6","12","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","1","0","0","1","28","2016","126","64","2235"
"16231","IPS PUNTO DE SALUD SA BUCARAMANGA","2019-09-02T00:00:00.000","6","2019","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","8","5","19","21","61","47","10","171","66","41","81","224","1008","616","203","2239"
"16232","FUNDACION UNIDAD MEDICA ADVENTISTA","2019-09-02T00:00:00.000","6","2019","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","3","1","3","2","2","1","0","12","6","2","23","59","92","35","12","229"
"16233","CENTRO DE SALUD BUCARAMANGA","2019-08-02T00:00:00.000","6","2019","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","1","0","0","6","0","0","0","0","6"
"16234","CENTRO DE SALUD CAFE MADRID","2019-08-02T00:00:00.000","6","2019","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","3","0","4","4","16","44","73","65","85","55","342"
"16235","CENTRO DE SALUD CAMPO HERMOSO","2019-09-02T00:00:00.000","6","2019","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","3","2","0","6","15","0","0","0","75","88","0","178"
"16236","CENTRO DE SALUD COLORADOS","2019-08-02T00:00:00.000","6","2019","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","5","1","0","1","1","8","0","0","5","1","0","1","1","8"
"16237","CENTRO DE SALUD COMUNEROS","2019-08-02T00:00:00.000","6","2019","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","1","0","5","8","0","0","0","2","1","0","5","8"
"16238","CENTRO DE SALUD CRISTAL ALTO","2019-08-02T00:00:00.000","6","2019","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","1","4","5","6","22","54","46","26","163"
"16239","CENTRO DE SALUD GAITAN","2019-08-02T00:00:00.000","6","2019","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","1","0","2","0","0","0","1","0","1","0","2"
"16240","CENTRO DE SALUD GIRARDOT","2019-08-02T00:00:00.000","6","2019","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","6","2","2","5","3","4","2","24"
"16241","CENTRO DE SALUD IPC","2019-08-02T00:00:00.000","6","2019","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","1","0","0","0","0","1","0","0","1"
"16242","CENTRO DE SALUD LIBERTAD","2019-08-02T00:00:00.000","6","2019","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","1","0","2","8","10","11","12","20","22","32","115"
"16243","CENTRO DE SALUD MORRORICO","2019-08-02T00:00:00.000","6","2019","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","1","1","1","5","0","0","0","2","1","1","1","5"
"16244","CENTRO DE SALUD MUTIS","2019-08-02T00:00:00.000","6","2019","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","2","1","2","2","3","2","13","1","2","1","2","2","3","2","13"
"16245","CENTRO DE SALUD PABLO VI","2019-08-02T00:00:00.000","6","2019","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","1","0","0","0","0","155","0","0","155"
"16246","CENTRO DE SALUD REGADEROS","2019-08-02T00:00:00.000","6","2019","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","5","12","20","18","39","25","27","146"
"16247","CENTRO DE SALUD SAN RAFAEL","2019-08-02T00:00:00.000","6","2019","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","3","1","5","0","0","0","0","1","3","1","5"
"16248","CENTRO DE SALUD SANTANDER","2019-08-02T00:00:00.000","6","2019","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","0","2","0","0","0","0","0","2","0","2"
"16249","CENTRO DE SALUD TOLEDO PLATA","2019-08-02T00:00:00.000","6","2019","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","2","0","4","3","11","0","2","6","25","0","33","40","106"
"16250","CENTRO DE SALUD VILLA ROSA","2019-08-02T00:00:00.000","6","2019","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","2","2","0","0","1","7","0","2","2","2","0","0","1","7"
"16251","HOSPITAL LOCAL DEL NORTE","2019-09-02T00:00:00.000","6","2019","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","5","3","1","1","5","3","6","24","25","25","25","25","25","25","25","175"
"16252","UIMIST","2019-09-02T00:00:00.000","6","2019","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","4","3","2","1","3","0","0","13","635","635","635","635","635","635","635","4445"
"16253","CENTRO MEDICO COLMEDICA SEDE BUCARAMANGA","2019-09-02T00:00:00.000","6","2019","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","2","3","2","0","8","4","1","4","38","75","116","31","269"
"16254","UISALUD","2019-09-02T00:00:00.000","6","2019","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","4","2","12","5","25","7","3","12","63","57","226","414","782"
"16255","SERVICIO PREVENTIVO DE BUCARAMANGA SPABSPREB","2019-09-02T00:00:00.000","6","2019","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","3","2","1","3","2","1","14","2","3","2","1","3","2","1","14"
"16256","NUEVA MULTICLINICA DE BUCARAMANGA IPS LTDA","2019-03-02T00:00:00.000","6","2019","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","0","2","4","0","0","0","0","2","0","2","4"
"16257","IPS CABECERA SAS","2019-02-16T00:00:00.000","7","2019","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","3","0","0","0","0","3","92","120","120","130","150","160","160","932"
"16258","ALIANZA DIAGNOSTICA SEDE CABECERA","2019-02-16T00:00:00.000","7","2019","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","5","22","15","35","25","40","142"
"16259","ALIANZA DIAGNOSTICA- CONSULTA EXTERNA","2019-02-16T00:00:00.000","7","2019","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","5","5","4","5","6","27","0","5","10","19","22","35","40","131"
"16260","ASISTENCIA MEDICA SAS SERVICIO DE AMBULANCIA PREPA","2019-02-16T00:00:00.000","7","2019","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","10","11","19","19","48","19","29","155","10","11","19","19","48","19","29","155"
"16261","FUNDACION AVANZAR FOS","2019-02-16T00:00:00.000","7","2019","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","5","12","27","37","15","97","6","5","21","131","262","542","888","1855"
"16262","EPMSC BUCARAMANGA","2019-02-16T00:00:00.000","7","2019","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","3","0","4","0","0","0","0","1","3","0","4"
"16263","UNIDAD INTEGRAL EN SALUD","2019-02-16T00:00:00.000","7","2019","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","2","2","3","3","11","11","2","7","15","33","54","42","164"
"16264","SEDE AMBULATORIA BOLARQUI CLINICA CHICAMOCHA SA","2019-02-16T00:00:00.000","7","2019","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","8","15","21","11","2","58","0","9","26","85","185","111","30","446"
"16265","SEDE GONZALEZ VALENCIA","2019-02-16T00:00:00.000","7","2019","0","0","0","0","0","0","3","3","0","0","0","1","9","23","22","55","0","0","0","1","9","23","22","55","0","0","0","1","0","0","3","4","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","3","6","2","9","4","10","36","8","16","49","88","228","168","145","702"
"16266","CLINICA CHICAMOCHA SA","2019-02-16T00:00:00.000","7","2019","2","0","3","1","0","0","2","8","6","17","10","9","54","12","25","133","6","17","10","9","54","12","25","133","10","0","0","0","1","2","11","24","0","0","0","0","0","0","0","0","0","0","0","0","0","2","3","5","29","17","24","8","8","2","4","92","84","61","120","150","384","206","172","1177"
"16267","CLINICA REGIONAL DEL ORIENTE","2019-02-16T00:00:00.000","7","2019","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","5","5","46","17","13","8","40","134"
"16268","CLINICA MATERNO INFANTIL SAN LUIS SA","2019-02-16T00:00:00.000","7","2019","30","7","23","42","73","5","2","182","42","9","30","73","143","14","4","315","42","9","30","73","143","14","4","315","29","1","0","8","0","0","1","39","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","1","86","110","155","173","88","4","2","618","174","165","280","410","335","24","5","1393"
"16269","CENTRO MEDICO COLMEDICA SEDE BUCARAMANGA","2019-02-16T00:00:00.000","7","2019","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","5","2","1","8","1","2","1","24","69","82","26","205"
"16270","IPS COMFENALCO SANTANDER","2019-02-16T00:00:00.000","7","2019","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","1","0","0","0","2","19","1","6","35","27","25","35","148"
"16271","IPS COOMULTRASAN SEDE VII","2019-02-16T00:00:00.000","7","2019","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","0","2","0","0","0","0","1","1","0","2"
"16272","CAFI COOMULTRASAN","2019-02-16T00:00:00.000","7","2019","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","0","2","0","4","0","0","0","2","0","2","0","4"
"16273","JOAQUIN FELIPE MACHADO GALVIS","2019-02-16T00:00:00.000","7","2019","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","2","0","0","0","2","12","5","44","63"
"16274","ORLANDO IGNACIO LOPEZ VERA","2019-02-16T00:00:00.000","7","2019","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","0","0","0","0","6","3","29","38"
"16275","NELLY PARADA ARIAS","2019-02-16T00:00:00.000","7","2019","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","0","0","0","1","9","17","67","94"
"16276","GLORIA ELVIRA SOLER VELANDIA","2019-02-16T00:00:00.000","7","2019","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","2","4","0","0","0","0","11","19","27","57"
"16277","FUNDACION MEDICO PREVENTIVA IPS PARA EL BIENESTAR","2019-02-16T00:00:00.000","7","2019","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","2","2","9","3","10","27","0","1","3","9","38","11","27","89"
"16278","J GARCÃA HARKER CENTRO PEDIÃTRICO LTDA","2019-02-16T00:00:00.000","7","2019","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","0","3","1","0","0","0","6","2","0","3","1","0","0","0","6"
"16279","BATALLÃ“N DE ASPC NO5 HOSPITAL MILITAR BUCARAM","2019-02-16T00:00:00.000","7","2019","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","1","0","3","2","0","8","0","2","1","0","3","2","0","8"
"16280","LOS COMUNEROS HOSPITAL UNIVERSITARIO DE BUCARAMANG","2019-02-16T00:00:00.000","7","2019","0","0","0","0","0","3","11","14","0","0","0","7","48","60","93","208","0","0","0","7","48","60","93","208","0","0","0","0","0","13","39","52","0","0","0","0","0","0","0","0","0","0","0","0","0","1","4","5","0","0","0","0","5","2","4","11","7","12","12","94","384","307","131","947"
"16281","CENTRO DE SALUD BUCARAMANGA","2019-02-15T00:00:00.000","7","2019","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","1","0","0","3","0","0","4","5","6","0","0","15"
"16282","CENTRO DE SALUD CAFE MADRID","2019-02-15T00:00:00.000","7","2019","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","1","0","0","0","0","2","4","8","15","25","28","49","35","164"
"16283","CENTRO DE SALUD CAMPO HERMOSO","2019-02-16T00:00:00.000","7","2019","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","1","4","7","0","0","0","76","68","78","80","302"
"16284","CENTRO DE SALUD COMUNEROS","2019-02-15T00:00:00.000","7","2019","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","0","1","1","0","0","1","5","2","0","1","1","0","0","1","5"
"16285","CENTRO DE SALUD CRISTAL ALTO","2019-02-15T00:00:00.000","7","2019","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","1","0","1","0","3","4","1","8","17","26","47","56","159"
"16286","CENTRO DE SALUD GAITAN","2019-02-15T00:00:00.000","7","2019","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","4","0","2","1","0","7","0","0","4","0","2","1","0","7"
"16287","CENTRO DE SALUD GIRARDOT","2019-02-15T00:00:00.000","7","2019","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","4","0","6","1","2","1","0","14"
"16288","CENTRO DE SALUD IPC","2019-02-15T00:00:00.000","7","2019","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","0","0","0","0","0","2","1","1","0","0","0","0","0","2"
"16289","CENTRO DE SALUD JOYA","2019-02-15T00:00:00.000","7","2019","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","1","1","0","0","0","0","0","0","1"
"16290","CENTRO DE SALUD KENNEDY","2019-02-15T00:00:00.000","7","2019","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","1","0","0","0","0","0","1","0","1"
"16291","CENTRO DE SALUD LIBERTAD","2019-02-15T00:00:00.000","7","2019","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","1","0","0","0","0","2","8","10","12","15","20","32","30","127"
"16292","CENTRO DE SALUD MORRORICO","2019-02-15T00:00:00.000","7","2019","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","0","0","0","0","0","0","1","1"
"16293","CENTRO DE SALUD MUTIS","2019-02-15T00:00:00.000","7","2019","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","0","1","3","2","1","9","0","2","0","1","3","2","1","9"
"16294","CENTRO DE SALUD PABLO VI","2019-02-15T00:00:00.000","7","2019","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","1","0","0","0","0","2","138","0","138","0","0","0","0","276"
"16295","CENTRO DE SALUD REGADEROS","2019-02-15T00:00:00.000","7","2019","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","2","3","10","15","21","18","25","10","38","137"
